submission_date,new_case,new_death,Admin_Dose_1_Daily,Administered_Dose1_Pop_Pct,Series_Complete_Daily,Series_Complete_Pop_Pct,Booster_Daily,Additional_Doses_Vax_Pct,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips >=500
2022-01-03,12504,50,32362.0,155.8,9352.0,114.8,19858.0,42.7,1827833.0,8660251.0,46900677.0,26981.0
2022-01-04,17327,48,30165.0,156.0,8009.0,114.8,17323.0,43.0,1916624.0,8571460.0,42214959.0,26459.0
2022-01-05,24412,48,34307.0,156.3,9705.0,115.0,23381.0,43.3,1995998.0,8492086.0,38872076.0,24981.0
2022-01-06,29229,64,36369.0,156.7,10856.0,115.0,28137.0,43.7,1870101.0,8617983.0,43968750.0,25885.0
2022-01-07,31802,60,63996.0,157.39999999999998,16491.0,115.2,33857.0,44.2,1887146.0,8600938.0,43806042.0,25949.0
2022-01-08,32483,68,32845.0,157.60000000000002,9743.0,115.4,23191.0,44.5,1896729.0,8591355.0,42651027.0,25914.0
2022-01-09,22302,66,26874.0,157.89999999999998,7938.0,115.4,18583.0,44.8,2031407.0,8456677.0,37982553.0,25448.0
2022-01-10,17781,59,27954.0,158.10000000000002,8124.0,115.5,20043.0,45.2,1898126.0,8589958.0,44687563.0,26005.0
2022-01-11,26374,71,28824.0,158.39999999999998,8359.0,115.6,19213.0,45.4,1848297.0,8639787.0,40105645.0,22533.0
2022-01-12,32885,71,29098.0,158.8,9159.0,115.6,22449.0,45.7,1912028.0,8576056.0,43556336.0,26554.0
2022-01-13,38998,66,39307.0,159.10000000000002,12399.0,115.8,27002.0,46.1,1846532.0,8641552.0,43194931.0,24019.0
2022-01-14,37871,72,32906.0,159.39999999999998,9232.0,115.8,27507.0,46.6,1939367.0,8548717.0,41413724.0,22222.0
2022-01-15,38212,88,26364.0,159.7,6630.0,115.9,19132.0,46.9,1946357.0,8541727.0,40297959.0,23520.0
2022-01-16,35962,78,14882.0,159.8,4190.0,115.9,13063.0,47.099999999999994,1895845.0,8592239.0,43291230.0,26791.0
2022-01-17,22506,79,13944.0,159.89999999999998,4089.0,116.0,10543.0,47.2,2067793.0,8420291.0,35910139.0,22091.0
2022-01-18,18730,64,15391.0,160.10000000000002,6776.0,116.1,11332.0,47.4,1925932.0,8562152.0,41544950.0,22522.0
2022-01-19,24327,97,81166.0,160.9,42055.0,116.4,12804.0,47.4,1834505.0,8653579.0,45812384.0,24670.0
2022-01-20,36472,82,27076.0,161.1,10818.0,116.6,16058.0,47.7,1852498.0,8635586.0,42993916.0,23452.0
2022-01-21,38337,95,18240.0,161.3,7493.0,116.6,13207.0,47.9,1849251.0,8638833.0,41917149.0,24412.0
2022-01-22,35907,80,14524.0,161.4,6113.0,116.7,13079.0,48.0,1958027.0,8530057.0,41681726.0,22492.0
2022-01-23,20372,80,11649.0,161.5,6361.0,116.7,9858.0,48.099999999999994,2016486.0,8471598.0,39083343.0,25319.0
2022-01-24,11601,109,13035.0,161.6,7143.0,116.80000000000001,9225.0,48.3,1870949.0,8617135.0,41814967.0,23068.0
2022-01-25,17764,111,13111.0,161.8,7883.0,116.9,8988.0,48.4,1906127.0,8581957.0,41456883.0,23476.0
2022-01-26,22858,122,18719.0,162.0,10401.0,117.0,12525.0,48.6,1913523.0,8574561.0,42466530.0,23667.0
2022-01-27,25490,96,16959.0,162.1,10280.0,117.1,13200.0,48.7,1839376.0,8648708.0,46545321.0,27519.0
2022-01-28,21517,108,18779.0,162.3,11496.0,117.19999999999999,14708.0,49.0,1859350.0,8628734.0,41769940.0,21795.0
2022-01-29,19800,120,13535.0,162.4,7195.0,117.3,9317.0,49.099999999999994,1952408.0,8535676.0,37485736.0,19983.0
2022-01-30,11759,102,11402.0,162.5,6746.0,117.3,8444.0,49.2,1969575.0,8518509.0,37765941.0,20468.0
2022-01-31,7374,91,11547.0,162.7,7489.0,117.4,8138.0,49.3,1867142.0,8620942.0,42843171.0,20671.0
2022-02-01,9942,86,11509.0,162.8,7720.0,117.5,6906.0,49.3,1848339.0,8639745.0,43540684.0,20924.0
2022-02-02,13833,75,13652.0,162.9,8808.0,117.6,9853.0,49.5,1840025.0,8648059.0,43828734.0,21223.0
2022-02-03,13783,83,25132.0,163.2,11632.0,117.7,11256.0,49.599999999999994,1830775.0,8657309.0,42581329.0,21830.0
2022-02-04,11328,119,14443.0,163.2,10261.0,117.80000000000001,10785.0,49.7,1770676.0,8717408.0,41896471.0,20064.0
2022-02-05,9934,132,13568.0,163.39999999999998,8817.0,117.9,8868.0,49.900000000000006,1912989.0,8575095.0,38920681.0,19281.0
2022-02-06,6801,91,9089.0,163.5,6266.0,117.9,6852.0,50.0,,,,
2022-02-07,4387,91,8684.0,163.60000000000002,5608.0,117.9,6275.0,50.0,,,,
2022-02-08,8082,95,11879.0,163.7,7476.0,118.1,6215.0,50.099999999999994,,,,
2022-02-09,7901,100,9563.0,163.7,6646.0,118.1,7237.0,50.2,,,,
2022-02-10,7620,79,11809.0,163.89999999999998,7737.0,118.1,9278.0,50.2,,,,
2022-02-11,6567,89,10795.0,164.0,7390.0,118.3,8673.0,50.400000000000006,,,,
2022-02-12,5985,86,7443.0,164.10000000000002,5016.0,118.3,6103.0,50.400000000000006,,,,
2022-02-13,4034,89,8279.0,164.10000000000002,5435.0,118.3,5719.0,50.5,,,,
2022-02-14,2673,81,7314.0,164.2,4589.0,118.4,5563.0,50.599999999999994,,,,
2022-02-15,3304,61,7734.0,164.3,5297.0,118.4,4811.0,50.7,,,,
2022-02-16,4586,68,7019.0,164.3,5269.0,118.5,5585.0,50.7,,,,
2022-02-17,4836,69,10011.0,164.4,9040.0,118.6,6770.0,50.8,,,,
2022-02-18,3985,63,9233.0,164.5,6684.0,118.6,7204.0,50.9,,,,
2022-02-19,3287,63,7122.0,164.6,4999.0,118.7,5287.0,51.0,,,,
2022-02-20,2356,69,8012.0,164.6,5609.0,118.80000000000001,5262.0,51.1,,,,
2022-02-21,1505,54,6777.0,164.8,4463.0,118.80000000000001,4413.0,51.1,,,,
2022-02-22,2087,51,5912.0,164.8,4072.0,118.80000000000001,3799.0,51.1,,,,
2022-02-23,2786,47,8112.0,164.89999999999998,5550.0,118.80000000000001,5334.0,51.2,,,,
2022-02-24,2533,50,7450.0,165.0,5124.0,119.0,5779.0,51.3,,,,
2022-02-25,2894,39,8691.0,165.0,5841.0,119.0,6666.0,51.3,,,,
2022-02-26,1960,45,7430.0,165.10000000000002,4622.0,119.0,5011.0,51.400000000000006,,,,
2022-02-27,1246,43,5306.0,165.2,3853.0,119.0,3743.0,51.5,,,,
2022-02-28,682,36,5445.0,165.2,3831.0,119.1,3892.0,51.5,,,,
2022-03-01,1180,23,5393.0,165.2,3335.0,119.19999999999999,3236.0,51.5,,,,
2022-03-02,1524,40,7131.0,165.3,4830.0,119.19999999999999,5187.0,51.5,,,,
2022-03-03,1438,34,5887.0,165.4,4072.0,119.19999999999999,4702.0,51.7,,,,
2022-03-04,1326,34,6874.0,165.4,4740.0,119.19999999999999,5429.0,51.7,,,,
2022-03-05,1125,28,6260.0,165.5,4204.0,119.3,4442.0,51.7,,,,
2022-03-06,676,33,5107.0,165.5,3139.0,119.3,4492.0,51.8,,,,
2022-03-07,411,29,4742.0,165.6,3000.0,119.4,4643.0,51.9,,,,
2022-03-08,727,36,3875.0,165.6,2475.0,119.4,2591.0,51.9,,,,
2022-03-09,953,37,5464.0,165.7,3550.0,119.4,3868.0,52.0,,,,
2022-03-10,915,29,6401.0,165.7,4555.0,119.5,5857.0,52.0,,,,
2022-03-11,846,31,5816.0,165.8,4368.0,119.5,5030.0,52.1,,,,
2022-03-12,770,17,5940.0,165.9,3923.0,119.5,4451.0,52.2,,,,
2022-03-13,389,17,4713.0,165.9,3575.0,119.5,3422.0,52.2,,,,
2022-03-14,348,15,4212.0,165.9,2838.0,119.6,3985.0,52.3,,,,
2022-03-15,508,16,4225.0,166.0,2604.0,119.7,2760.0,52.3,,,,
2022-03-16,628,19,4847.0,166.0,3619.0,119.7,3661.0,52.3,,,,
2022-03-17,643,21,4358.0,166.1,2870.0,119.7,3533.0,52.4,,,,
2022-03-18,667,23,4842.0,166.1,3243.0,119.7,3618.0,52.4,,,,
2022-03-19,501,15,4311.0,166.1,2950.0,119.7,3115.0,52.5,,,,
2022-03-20,377,18,2115.0,166.2,1283.0,119.7,1312.0,52.5,,,,
2022-03-21,217,17,3441.0,166.2,2308.0,119.7,2617.0,52.5,,,,
2022-03-22,457,16,5198.0,166.3,2889.0,119.8,2827.0,52.5,,,,
2022-03-23,713,13,3806.0,166.3,2519.0,119.9,2901.0,52.5,,,,
2022-03-24,630,11,4173.0,166.3,2603.0,119.9,3309.0,52.6,,,,
2022-03-25,897,8,4700.0,166.4,3050.0,119.9,3918.0,52.7,,,,
2022-03-26,591,12,4310.0,166.4,2684.0,119.9,3938.0,52.7,,,,
2022-03-27,314,10,2989.0,166.4,1859.0,119.9,2383.0,52.7,,,,
2022-03-28,254,10,4208.0,166.5,2502.0,119.9,2717.0,52.8,,,,
2022-03-29,540,10,3974.0,166.5,2623.0,119.9,2252.0,52.8,,,,
2022-03-30,536,10,5258.0,166.6,5281.0,120.1,3300.0,52.9,,,,
2022-03-31,758,10,6998.0,166.7,7558.0,120.1,4221.0,52.9,,,,
2022-04-01,601,7,8470.0,166.7,10625.0,120.19999999999999,4544.0,52.9,,,,
2022-04-02,568,4,7075.0,166.8,8432.0,120.3,3927.0,52.9,,,,
2022-04-03,384,9,7328.0,166.8,8151.0,120.3,3772.0,53.0,,,,
2022-04-04,269,3,6923.0,166.9,8447.0,120.5,4359.0,53.0,,,,
2022-04-05,453,4,8189.0,167.0,9949.0,120.5,3919.0,53.0,,,,
2022-04-06,691,8,7679.0,167.1,9385.0,120.7,4932.0,53.0,,,,
2022-04-07,816,9,7500.0,167.1,8353.0,120.7,4829.0,53.1,,,,
2022-04-08,848,10,10441.0,167.3,11807.0,120.80000000000001,6099.0,53.1,,,,
2022-04-09,843,6,6930.0,167.3,8541.0,120.9,3644.0,53.2,,,,
2022-04-10,706,6,5687.0,167.4,6579.0,120.9,3367.0,53.2,,,,
2022-04-11,507,4,7371.0,167.4,8644.0,121.1,4191.0,53.2,,,,
2022-04-12,825,6,10573.0,167.6,12218.0,121.1,3999.0,53.2,,,,
2022-04-13,1235,7,8486.0,167.6,10001.0,121.3,5039.0,53.2,,,,
2022-04-14,1433,9,8066.0,167.7,9651.0,121.3,5325.0,53.3,,,,
2022-04-15,1461,6,8267.0,167.8,9459.0,121.4,4653.0,53.400000000000006,,,,
2022-04-16,1256,11,6109.0,167.8,6884.0,121.5,3590.0,53.400000000000006,,,,
2022-04-17,905,6,3556.0,167.8,3679.0,121.5,2666.0,53.400000000000006,,,,
2022-04-18,684,1,5254.0,167.9,5993.0,121.6,2781.0,53.400000000000006,,,,
2022-04-19,939,5,6812.0,168.0,8158.0,121.7,3185.0,53.400000000000006,,,,
2022-04-20,1524,5,9682.0,168.0,11169.0,121.7,4472.0,53.400000000000006,,,,
2022-04-21,1852,2,7450.0,168.2,8771.0,121.9,4627.0,53.5,,,,
2022-04-22,1869,2,7546.0,168.2,7600.0,121.9,4979.0,53.599999999999994,,,,
2022-04-23,1709,4,6504.0,168.2,6849.0,122.0,3311.0,53.599999999999994,,,,
2022-04-24,1250,7,4909.0,168.4,5339.0,122.1,3856.0,53.599999999999994,,,,
2022-04-25,1037,5,5230.0,168.4,5662.0,122.1,3172.0,53.599999999999994,,,,
2022-04-26,1554,8,5512.0,168.4,5938.0,122.1,2456.0,53.599999999999994,,,,
2022-04-27,2368,12,6392.0,168.5,7051.0,122.3,3629.0,53.599999999999994,,,,
2022-04-28,2061,4,9428.0,168.6,9438.0,122.3,4863.0,53.599999999999994,,,,
2022-04-29,2421,5,7854.0,168.6,7896.0,122.4,4243.0,53.8,,,,
2022-04-30,2158,2,5515.0,168.8,5887.0,122.5,3034.0,53.8,,,,
2022-05-01,1516,5,4416.0,168.8,4328.0,122.5,2642.0,53.8,,,,
2022-05-02,1261,7,4947.0,168.8,5131.0,122.5,2775.0,53.8,,,,
2022-05-03,1659,8,5871.0,168.8,6182.0,122.6,2515.0,53.8,,,,
2022-05-04,2957,8,5909.0,169.0,6258.0,122.7,3284.0,53.8,,,,
2022-05-05,3144,6,6374.0,169.0,6618.0,122.7,4056.0,53.8,,,,
2022-05-06,2999,5,6451.0,169.0,7101.0,122.80000000000001,3868.0,53.900000000000006,,,,
2022-05-07,2780,2,8597.0,169.10000000000002,8732.0,122.9,3443.0,53.900000000000006,,,,
2022-05-08,2396,3,3788.0,169.2,3896.0,122.9,2251.0,53.900000000000006,,,,
2022-05-09,1639,8,4896.0,169.2,4902.0,122.9,2846.0,54.0,,,,
2022-05-10,2481,10,6655.0,169.2,6731.0,123.0,2580.0,54.0,,,,
2022-05-11,3728,7,5954.0,169.3,6621.0,123.1,2968.0,54.0,,,,
2022-05-12,4026,11,7327.0,169.4,7622.0,123.1,4548.0,54.0,,,,
2022-05-13,3945,4,7551.0,169.4,7811.0,123.3,4522.0,54.0,,,,
2022-05-14,3858,2,6431.0,169.5,6206.0,123.3,2332.0,54.099999999999994,,,,
2022-05-15,3269,5,3934.0,169.6,4029.0,123.3,2470.0,54.099999999999994,,,,
2022-05-16,2533,10,5511.0,169.6,5337.0,123.4,2875.0,54.099999999999994,,,,
2022-05-17,2895,11,5542.0,169.6,5561.0,123.5,2494.0,54.099999999999994,,,,
2022-05-18,4831,11,8039.0,169.8,7461.0,123.5,5037.0,54.2,,,,
2022-05-19,5233,5,5815.0,169.8,6556.0,123.5,2586.0,54.2,,,,
2022-05-20,4833,5,7279.0,169.8,7136.0,123.7,4542.0,54.2,,,,
2022-05-21,4702,2,6055.0,170.0,6097.0,123.7,3652.0,54.2,,,,
2022-05-22,3570,6,4483.0,170.0,4268.0,123.7,3361.0,54.3,,,,
2022-05-23,2443,5,6390.0,170.0,5989.0,123.8,4031.0,54.3,,,,
2022-05-24,3410,9,8324.0,170.10000000000002,7427.0,123.9,3580.0,54.400000000000006,,,,
2022-05-25,4956,13,7146.0,170.2,7095.0,123.9,4120.0,54.400000000000006,,,,
2022-05-26,4986,13,6507.0,170.2,5627.0,124.0,4309.0,54.400000000000006,,,,
2022-05-27,4758,8,7441.0,170.3,7331.0,124.1,4992.0,54.5,,,,
2022-05-28,4185,8,5513.0,170.4,5015.0,124.1,3509.0,54.5,,,,
2022-05-29,3388,10,4385.0,170.4,3904.0,124.1,3328.0,54.5,,,,
2022-05-30,2519,9,2342.0,170.5,1840.0,124.2,1837.0,54.5,,,,
2022-05-31,2261,9,3755.0,170.5,3645.0,124.2,2449.0,54.599999999999994,,,,
2022-06-01,3023,15,4343.0,170.5,3967.0,124.2,2482.0,54.599999999999994,,,,
2022-06-02,5423,13,5947.0,170.6,5302.0,124.3,3668.0,54.7,,,,
2022-06-03,5254,14,9166.0,170.7,8213.0,124.4,4607.0,54.7,,,,
2022-06-04,4457,7,6457.0,170.7,4501.0,124.4,3716.0,54.7,,,,
2022-06-05,3283,8,4014.0,170.7,3210.0,124.4,2741.0,54.7,,,,
2022-06-06,2262,5,4983.0,170.7,4043.0,124.4,3341.0,54.8,,,,
2022-06-07,3119,10,4763.0,170.89999999999998,4105.0,124.5,2720.0,54.8,,,,
2022-06-08,4262,11,5906.0,170.89999999999998,5174.0,124.6,3447.0,54.8,,,,
2022-06-09,4388,10,5817.0,170.89999999999998,4722.0,124.6,3743.0,54.900000000000006,,,,
2022-06-10,4192,13,6003.0,171.0,5035.0,124.6,4453.0,54.900000000000006,,,,
2022-06-11,3951,17,6352.0,171.10000000000002,5598.0,124.69999999999999,3309.0,54.900000000000006,,,,
2022-06-12,2739,10,3655.0,171.10000000000002,2911.0,124.8,2583.0,54.900000000000006,,,,
2022-06-13,2156,14,3492.0,171.10000000000002,2745.0,124.8,2005.0,54.900000000000006,,,,
2022-06-14,2909,12,4031.0,171.10000000000002,3096.0,124.8,2211.0,55.0,,,,
2022-06-15,3775,16,4844.0,171.3,4042.0,124.8,3202.0,55.099999999999994,,,,
2022-06-16,3901,4,4723.0,171.3,4056.0,124.8,3385.0,55.099999999999994,,,,
2022-06-17,3804,8,2692.0,85.8,2125.0,62.6,1936.0,27.9,,,,
2022-06-18,3780,14,1342.0,85.8,992.0,62.6,541.0,27.9,,,,
2022-06-19,2767,8,643.0,85.8,497.0,62.6,279.0,27.9,,,,
2022-06-20,2099,7,2234.0,85.8,1647.0,62.6,1343.0,27.9,,,,
2022-06-21,2600,6,2871.0,85.9,2013.0,62.6,1567.0,28.0,,,,
2022-06-22,3966,18,,,,,,,,,,
2022-06-23,4421,9,,,,,,,,,,
2022-06-24,4041,22,,,,,,,,,,
2022-06-25,4027,12,,,,,,,,,,
2022-06-26,2971,9,,,,,,,,,,
2022-06-27,2252,12,,,,,,,,,,
2022-06-28,3181,9,,,,,,,,,,
2022-06-29,4610,11,,,,,,,,,,
2022-06-30,4576,11,,,,,,,,,,
2022-07-01,4491,10,,,,,,,,,,
2022-07-02,4115,11,,,,,,,,,,
2022-07-03,3158,19,,,,,,,,,,
2022-07-04,2282,11,,,,,,,,,,
2022-07-05,2004,14,,,,,,,,,,
2022-07-06,2851,14,,,,,,,,,,
2022-07-07,4820,16,,,,,,,,,,
2022-07-08,5334,12,,,,,,,,,,
2022-07-09,4779,9,,,,,,,,,,
2022-07-10,3684,12,,,,,,,,,,
2022-07-11,2521,13,,,,,,,,,,
2022-07-12,3909,7,,,,,,,,,,
2022-07-13,5173,9,,,,,,,,,,
2022-07-14,4899,20,,,,,,,,,,
2022-07-15,4987,16,,,,,,,,,,
2022-07-16,4857,13,,,,,,,,,,
2022-07-17,3552,8,,,,,,,,,,
2022-07-18,2672,17,,,,,,,,,,
2022-07-19,4301,19,,,,,,,,,,
2022-07-20,5707,11,,,,,,,,,,
2022-07-21,5950,13,,,,,,,,,,
2022-07-22,5639,15,,,,,,,,,,
2022-07-23,5246,19,,,,,,,,,,
2022-07-24,4204,17,,,,,,,,,,
2022-07-25,3164,14,,,,,,,,,,
2022-07-26,4460,11,,,,,,,,,,
2022-07-27,6549,12,,,,,,,,,,
2022-07-28,5761,15,,,,,,,,,,
2022-07-29,5876,16,,,,,,,,,,
2022-07-30,5453,12,,,,,,,,,,
2022-07-31,3776,15,,,,,,,,,,
2022-08-01,2950,19,,,,,,,,,,
2022-08-02,4368,12,,,,,,,,,,
2022-08-03,5334,13,,,,,,,,,,
2022-08-04,5590,14,,,,,,,,,,
2022-08-05,5278,14,,,,,,,,,,
2022-08-06,4932,11,,,,,,,,,,
2022-08-07,3512,17,,,,,,,,,,
2022-08-08,2764,14,,,,,,,,,,
2022-08-09,3725,14,,,,,,,,,,
2022-08-10,5063,16,,,,,,,,,,
2022-08-11,5052,16,,,,,,,,,,
2022-08-12,4499,13,,,,,,,,,,
2022-08-13,4410,18,,,,,,,,,,
2022-08-14,2676,15,,,,,,,,,,
2022-08-15,2262,16,,,,,,,,,,
2022-08-16,3338,17,,,,,,,,,,
2022-08-17,4021,13,,,,,,,,,,
2022-08-18,3926,18,,,,,,,,,,
2022-08-19,3905,10,,,,,,,,,,
2022-08-20,3588,18,,,,,,,,,,
2022-08-21,2446,18,,,,,,,,,,
2022-08-22,1912,15,,,,,,,,,,
2022-08-23,3090,11,,,,,,,,,,
2022-08-24,3881,16,,,,,,,,,,
2022-08-25,4051,14,,,,,,,,,,
2022-08-26,3679,9,,,,,,,,,,
2022-08-27,3326,21,,,,,,,,,,
2022-08-28,2414,15,,,,,,,,,,
2022-08-29,1873,10,,,,,,,,,,
2022-08-30,2906,12,,,,,,,,,,
2022-08-31,3875,14,,,,,,,,,,
2022-09-01,3674,15,,,,,,,,,,
2022-09-02,3603,10,,,,,,,,,,
2022-09-03,3206,10,,,,,,,,,,
2022-09-04,2315,13,,,,,,,,,,
2022-09-05,1701,13,,,,,,,,,,
2022-09-06,1790,9,,,,,,,,,,
2022-09-07,2726,10,,,,,,,,,,
2022-09-08,4384,10,,,,,,,,,,
2022-09-09,3914,12,,,,,,,,,,
2022-09-10,3599,18,,,,,,,,,,
2022-09-11,2390,10,,,,,,,,,,
2022-09-12,1737,13,,,,,,,,,,
2022-09-13,2928,20,,,,,,,,,,
2022-09-14,3596,13,,,,,,,,,,
2022-09-15,3434,13,,,,,,,,,,
2022-09-16,3232,6,,,,,,,,,,
2022-09-17,3042,6,,,,,,,,,,
2022-09-18,1941,10,,,,,,,,,,
2022-09-19,1441,13,,,,,,,,,,
2022-09-20,2460,11,,,,,,,,,,
2022-09-21,2994,11,,,,,,,,,,
2022-09-22,2771,12,,,,,,,,,,
2022-09-23,2502,8,,,,,,,,,,
2022-09-24,2511,10,,,,,,,,,,
2022-09-25,1487,7,,,,,,,,,,
2022-09-26,1064,7,,,,,,,,,,
2022-09-27,1916,6,,,,,,,,,,
2022-09-28,2189,5,,,,,,,,,,
2022-09-29,2452,8,,,,,,,,,,
2022-09-30,1879,3,,,,,,,,,,
2022-10-01,1620,2,,,,,,,,,,
2022-10-02,1031,6,,,,,,,,,,
2022-10-03,905,4,,,,,,,,,,
2022-10-04,1461,3,,,,,,,,,,
2022-10-05,1707,8,,,,,,,,,,
2022-10-06,1751,4,,,,,,,,,,
2022-10-07,1516,5,,,,,,,,,,
2022-10-08,1415,1,,,,,,,,,,
2022-10-09,1002,1,,,,,,,,,,
2022-10-10,729,3,,,,,,,,,,
2022-10-11,1209,1,,,,,,,,,,
